Column,Accident_Index,Accident_Severity,Date,Day_of_Week,Light_Conditions,Number_of_Casualties,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Special_Conditions_at_Site,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Age_Band_of_Driver,Sex_of_Driver,Driver_age_sex,Vehicle_Type
13782,201660U112249,Fatal,2016-07-30,Saturday,Darkness - no lighting,3,0,0,North Wales,Dry,Single carriageway,None,60,00:45:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
13786,201660U123671,Slight,2016-08-17,Wednesday,Daylight,1,0,0,North Wales,Dry,One way street,None,30,18:55:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
13791,201660U136121,Slight,2016-09-07,Wednesday,Daylight,1,0,0,North Wales,Dry,Single carriageway,None,30,18:42:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
13794,201660U142332,Slight,2016-09-18,Sunday,Daylight,1,0,0,North Wales,Wet or damp,Single carriageway,None,60,08:30:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
13796,201660U145582,Fatal,2016-09-24,Saturday,Darkness - no lighting,1,0,0,North Wales,Wet or damp,Dual carriageway,None,70,04:28:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13797,201660U147361,Slight,2016-09-27,Tuesday,Daylight,1,0,0,North Wales,Dry,Single carriageway,None,50,14:00:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13798,201660U148006,Slight,2016-09-28,Wednesday,Daylight,1,0,0,North Wales,Dry,Single carriageway,None,60,14:50:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
13802,201660U151917,Slight,2016-10-05,Wednesday,Darkness - lights lit,1,0,0,North Wales,Dry,One way street,None,30,19:25:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
13805,201660U158038,Serious,2016-10-17,Monday,Daylight,1,0,0,North Wales,Wet or damp,Single carriageway,None,30,10:10:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13816,201660U171103,Serious,2016-11-10,Thursday,Darkness - lights lit,1,0,0,North Wales,Dry,Single carriageway,None,30,23:15:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13818,201660U172007,Slight,2016-11-12,Saturday,Darkness - lights unlit,1,0,5,North Wales,Dry,Single carriageway,None,30,17:30:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
13820,201660U177564,Slight,2016-11-24,Thursday,Daylight,1,0,0,North Wales,Dry,Single carriageway,None,30,08:50:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13821,201660U179777,Serious,2016-11-28,Monday,Daylight,1,0,0,North Wales,Dry,Single carriageway,None,60,15:05:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
13824,201660U180077,Serious,2016-11-29,Tuesday,Daylight,1,0,8,North Wales,Frost or ice,Single carriageway,None,30,08:25:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
13826,201660U184524,Serious,2016-12-08,Thursday,Daylight,1,0,4,North Wales,Wet or damp,Single carriageway,None,30,15:45:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
13827,201660U185094,Slight,2016-12-09,Friday,Darkness - no lighting,1,0,0,North Wales,Dry,Single carriageway,None,60,17:30:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
13828,201660U185425,Slight,2016-12-10,Saturday,Daylight,1,0,0,North Wales,Dry,One way street,None,30,07:30:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13830,201660U187670,Serious,2016-12-14,Wednesday,Darkness - lights lit,1,0,5,North Wales,Wet or damp,Single carriageway,None,30,19:39:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13831,201660U189160,Slight,2016-12-17,Saturday,Darkness - lights lit,1,0,0,North Wales,Wet or damp,Single carriageway,None,30,17:10:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13833,201660U189454,Serious,2016-12-18,Sunday,Darkness - no lighting,1,0,0,North Wales,Wet or damp,Dual carriageway,None,50,07:26:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
13847,2016610006416,Serious,2016-01-14,Thursday,Daylight,1,0,0,Gwent,Dry,Single carriageway,None,30,13:30:00,Rural,Fine + high winds,46 - 55,Female,46 - 55_Female,9
13850,2016610010316,Serious,2016-03-19,Saturday,Daylight,1,0,7,Gwent,Dry,Single carriageway,None,30,16:09:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13851,2016610011316,Serious,2016-03-24,Thursday,Daylight,1,0,0,Gwent,Wet or damp,Single carriageway,None,30,15:39:00,Rural,Raining no high winds,26 - 35,Female,26 - 35_Female,9
13862,2016610018616,Slight,2016-05-15,Sunday,Daylight,1,0,4,Gwent,Dry,Dual carriageway,None,40,17:10:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
13864,2016610019716,Serious,2016-05-11,Wednesday,Darkness - no lighting,1,0,0,Gwent,Dry,Dual carriageway,None,70,23:28:00,Rural,Fine no high winds,21 - 25,Male,21 - 25_Male,9
13868,2016610024016,Slight,2016-05-11,Wednesday,Daylight,1,0,0,Gwent,Wet or damp,Single carriageway,None,30,15:30:00,Rural,Raining no high winds,36 - 45,Male,36 - 45_Male,9
13872,2016610026916,Slight,2016-07-03,Sunday,Daylight,1,0,0,Gwent,Dry,Single carriageway,None,20,16:22:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13876,2016610030316,Slight,2016-06-04,Saturday,Daylight,1,0,8,Gwent,Dry,Single carriageway,None,30,11:48:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
13880,2016610033716,Slight,2016-08-03,Wednesday,Daylight,1,0,0,Gwent,Wet or damp,Single carriageway,None,30,18:52:00,Rural,Raining no high winds,26 - 35,Male,26 - 35_Male,9
13883,2016610034816,Serious,2016-08-10,Wednesday,Daylight,1,0,0,Gwent,Dry,Single carriageway,None,30,11:30:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
13891,2016610044516,Slight,2016-06-17,Friday,Daylight,1,0,0,Gwent,Dry,Dual carriageway,None,50,13:16:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13903,2016610047816,Slight,2016-10-21,Friday,Daylight,1,0,0,Gwent,Dry,One way street,None,30,15:30:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13904,2016610049716,Slight,2016-11-01,Tuesday,Daylight,1,0,0,Gwent,Dry,Single carriageway,None,30,08:40:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
13906,2016610049916,Slight,2016-10-18,Tuesday,Darkness - lights lit,1,0,1,Gwent,Dry,Roundabout,None,30,18:10:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13909,2016610052316,Slight,2016-11-08,Tuesday,Darkness - lights lit,1,0,8,Gwent,Wet or damp,Single carriageway,None,30,18:32:00,Rural,Raining no high winds,21 - 25,Female,21 - 25_Female,9
13913,2016610053816,Slight,2016-11-12,Saturday,Darkness - no lighting,1,0,0,Gwent,Dry,Single carriageway,None,60,06:45:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
13914,2016610054016,Slight,2016-11-16,Wednesday,Daylight,1,0,1,Gwent,Wet or damp,Single carriageway,None,30,15:25:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
13918,2016610055716,Slight,2016-10-20,Thursday,Daylight,1,0,0,Gwent,Dry,Single carriageway,None,30,14:05:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
13930,2016610063916,Fatal,2016-11-05,Saturday,Darkness - lights lit,1,0,0,Gwent,Dry,Single carriageway,None,60,03:37:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13936,2016621600120,Slight,2016-01-12,Tuesday,Darkness - lights lit,1,0,0,South Wales,Dry,Single carriageway,None,30,21:22:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13939,2016621600142,Serious,2016-01-15,Friday,Darkness - lights lit,1,0,0,South Wales,Wet or damp,Single carriageway,None,30,21:46:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
13940,2016621600149,Serious,2016-01-16,Saturday,Daylight,2,0,0,South Wales,Dry,Single carriageway,None,30,13:59:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
13963,2016621600299,Slight,2016-02-06,Saturday,Daylight,1,0,0,South Wales,Wet or damp,Single carriageway,None,30,16:50:00,Rural,Raining no high winds,16 - 20,Female,16 - 20_Female,9
13966,2016621600343,Slight,2016-02-12,Friday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,07:56:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
13973,2016621600398,Serious,2016-02-23,Tuesday,Darkness - lights lit,1,0,0,South Wales,Dry,Single carriageway,None,40,18:55:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
13977,2016621600419,Slight,2016-02-06,Saturday,Darkness - lights lit,1,0,1,South Wales,Wet or damp,Single carriageway,None,30,17:53:00,Rural,Raining no high winds,21 - 25,Male,21 - 25_Male,9
13987,2016621600524,Slight,2016-03-16,Wednesday,Daylight,1,0,4,South Wales,Wet or damp,Single carriageway,None,30,08:02:00,Rural,Raining no high winds,26 - 35,Female,26 - 35_Female,9
13990,2016621600557,Serious,2016-03-21,Monday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,17:10:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
13993,2016621600580,Slight,2016-03-27,Sunday,Daylight,1,0,0,South Wales,Wet or damp,Roundabout,None,50,09:24:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
13998,2016621600611,Slight,2016-03-26,Saturday,Darkness - lights lit,1,0,1,South Wales,Dry,Single carriageway,None,30,20:54:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
14012,2016621600693,Slight,2016-04-16,Saturday,Daylight,1,0,5,South Wales,Dry,Dual carriageway,None,40,13:19:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
14015,2016621600733,Slight,2016-04-22,Friday,Daylight,1,0,5,South Wales,Wet or damp,Dual carriageway,None,50,06:37:00,Rural,Raining no high winds,56 - 65,Male,56 - 65_Male,9
14021,2016621600774,Slight,2016-05-05,Thursday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,19:08:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
14030,2016621600851,Slight,2016-05-12,Thursday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,18:41:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
14039,2016621600882,Slight,2016-05-24,Tuesday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,13:32:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14042,2016621600899,Slight,2016-05-26,Thursday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,10:19:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
14083,2016621601199,Slight,2016-07-19,Tuesday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,07:58:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
14089,2016621601248,Slight,2016-07-29,Friday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,20:16:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
14091,2016621601264,Serious,2016-08-02,Tuesday,Daylight,1,0,4,South Wales,Wet or damp,Single carriageway,None,30,12:19:00,Rural,Raining no high winds,36 - 45,Female,36 - 45_Female,9
14092,2016621601267,Slight,2016-08-03,Wednesday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,17:38:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
14102,2016621601390,Slight,2016-08-26,Friday,Darkness - lights lit,1,0,0,South Wales,Dry,Single carriageway,None,30,20:59:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
14120,2016621601533,Slight,2016-09-16,Friday,Daylight,1,0,4,South Wales,Dry,Single carriageway,None,30,17:08:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
14130,2016621601621,Slight,2016-09-22,Thursday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,10:10:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14137,2016621601650,Fatal,2016-10-07,Friday,Daylight,2,0,0,South Wales,Dry,Single carriageway,None,50,16:01:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
14141,2016621601672,Slight,2016-10-11,Tuesday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,12:30:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14153,2016621601755,Slight,2016-10-25,Tuesday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,10:57:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
14154,2016621601758,Slight,2016-10-26,Wednesday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,14:02:00,Rural,Fine no high winds,66 - 75,Female,66 - 75_Female,9
14156,2016621601762,Slight,2016-10-11,Tuesday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,60,11:00:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14157,2016621601784,Slight,2016-10-28,Friday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,30,12:50:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
14165,2016621601844,Serious,2016-11-06,Sunday,Darkness - lights lit,1,0,4,South Wales,Wet or damp,Dual carriageway,None,50,18:18:00,Rural,Fine no high winds,21 - 25,Female,21 - 25_Female,9
14182,2016621601952,Serious,2016-11-24,Thursday,Darkness - lights lit,1,0,7,South Wales,Dry,Single carriageway,None,50,17:46:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
14184,2016621601964,Slight,2016-09-13,Tuesday,Darkness - no lighting,1,0,0,South Wales,Dry,Single carriageway,None,60,05:51:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
14188,2016621601982,Slight,2016-11-24,Thursday,Darkness - lights lit,1,0,0,South Wales,Wet or damp,Single carriageway,None,30,19:38:00,Rural,Fine + high winds,36 - 45,Male,36 - 45_Male,9
14189,2016621601983,Slight,2016-11-29,Tuesday,Darkness - no lighting,1,0,0,South Wales,Wet or damp,Single carriageway,None,60,17:20:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
14198,2016621602021,Serious,2016-11-29,Tuesday,Daylight,1,0,0,South Wales,Dry,Single carriageway,None,40,15:19:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
14203,2016621602049,Slight,2016-12-08,Thursday,Darkness - lights lit,1,0,4,South Wales,Dry,Single carriageway,None,20,19:02:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
14231,201663AC12616,Slight,2016-03-21,Monday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,60,16:30:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
14233,201663AC20216,Slight,2016-07-13,Wednesday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,11:50:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
14236,201663AC23816,Slight,2016-04-16,Saturday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,60,14:45:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
14239,201663AC31016,Serious,2016-09-29,Thursday,Daylight,1,0,0,Dyfed-Powys,Dry,Roundabout,None,30,16:50:00,Rural,Fine no high winds,26 - 35,Male,26 - 35_Male,9
14240,201663AC33416,Serious,2016-11-26,Saturday,Darkness - lights lit,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,06:39:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
14243,201663AC34416,Slight,2016-10-05,Wednesday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,60,18:20:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14246,201663BC00116,Serious,2016-01-04,Monday,Darkness - lights lit,1,0,4,Dyfed-Powys,Wet or damp,Single carriageway,None,30,18:26:00,Rural,Raining no high winds,66 - 75,Female,66 - 75_Female,9
14249,201663BC03816,Serious,2016-04-14,Thursday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,08:35:00,Rural,Fine no high winds,Over 75,Female,Over 75_Female,9
14251,201663BC05516,Slight,2016-04-14,Thursday,Daylight,1,0,0,Dyfed-Powys,Wet or damp,Single carriageway,None,30,15:40:00,Rural,Raining no high winds,56 - 65,Male,56 - 65_Male,9
14257,201663BC17716,Slight,2016-10-19,Wednesday,Darkness - lights lit,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,18:55:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14259,201663CP00516,Slight,2016-01-28,Thursday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,08:30:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
14261,201663CP01616,Slight,2016-02-25,Thursday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,08:35:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14265,201663CP04716,Slight,2016-03-28,Monday,Daylight,1,0,0,Dyfed-Powys,Dry,One way street,None,30,14:30:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14266,201663CP06116,Serious,2016-04-20,Wednesday,Darkness - no lighting,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,60,23:10:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
14269,201663CP11716,Slight,2016-07-05,Tuesday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,10:30:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
14270,201663CP13016,Serious,2016-08-11,Thursday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,60,15:42:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
14272,201663CP17716,Serious,2016-09-18,Sunday,Darkness - no lighting,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,60,01:05:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
14273,201663CP17916,Slight,2016-08-25,Thursday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,13:15:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
14274,201663CP21616,Serious,2016-12-24,Saturday,Daylight,1,0,0,Dyfed-Powys,Dry,One way street,None,30,14:44:00,Rural,Fine no high winds,66 - 75,Female,66 - 75_Female,9
14276,201663CP23316,Slight,2016-10-31,Monday,Darkness - no lighting,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,60,17:30:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14277,201663CP25316,Serious,2016-11-24,Thursday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,08:10:00,Rural,Fine no high winds,46 - 55,Male,46 - 55_Male,9
14278,201663DP00516,Serious,2016-01-25,Monday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,30,13:10:00,Rural,Fine + high winds,66 - 75,Male,66 - 75_Male,9
14281,201663DP13116,Serious,2016-05-31,Tuesday,Daylight,1,0,0,Dyfed-Powys,Dry,Single carriageway,None,60,10:40:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
14286,201663DP29716,Slight,2016-09-28,Wednesday,Daylight,1,0,5,Dyfed-Powys,Dry,Single carriageway,None,30,16:00:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
14287,201663DP33916,Slight,2016-11-07,Monday,Daylight,1,0,0,Dyfed-Powys,Dry,One way street,None,30,13:10:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
14288,201663DP34316,Slight,2016-11-10,Thursday,Daylight,1,0,0,Dyfed-Powys,Wet or damp,Single carriageway,None,30,16:45:00,Rural,Raining no high winds,Over 75,Male,Over 75_Male,9
14290,201663DP36316,Slight,2016-12-09,Friday,Daylight,1,0,0,Dyfed-Powys,Wet or damp,Single carriageway,None,30,12:35:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
14293,201691NE09447,Slight,2016-06-25,Saturday,Darkness - lights lit,1,0,0,Northern,Dry,Single carriageway,None,30,11:49:00,Rural,Fine no high winds,26 - 35,Female,26 - 35_Female,9
14294,201691NE10059,Serious,2016-07-06,Wednesday,Daylight,1,0,0,Northern,Dry,Single carriageway,None,60,12:50:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
14295,201691NE11370,Slight,2016-07-30,Saturday,Darkness - lights lit,1,0,1,Northern,Dry,Single carriageway,None,30,23:55:00,Rural,Fine no high winds,16 - 20,Female,16 - 20_Female,9
14298,201691NE13964,Slight,2016-09-14,Wednesday,Daylight,1,0,0,Northern,Dry,Single carriageway,Roadworks,30,18:00:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
14299,201691NE14348,Slight,2016-09-22,Thursday,Daylight,1,0,0,Northern,Dry,Single carriageway,None,30,11:10:00,Rural,Fine no high winds,56 - 65,Male,56 - 65_Male,9
14301,201691NJ00474,Slight,2016-01-22,Friday,Daylight,1,1,0,Northern,Dry,Single carriageway,None,20,15:10:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
14302,201691NJ01692,Slight,2016-03-18,Friday,Daylight,1,0,4,Northern,Dry,Single carriageway,None,30,13:15:00,Rural,Fine no high winds,Over 75,Male,Over 75_Male,9
14303,201691NK00213,Slight,2016-01-21,Thursday,Darkness - lights lit,1,0,1,Northern,Dry,Single carriageway,None,30,17:15:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14304,201691NK00288,Serious,2016-01-27,Wednesday,Darkness - lights lit,1,0,0,Northern,Wet or damp,Dual carriageway,None,30,17:10:00,Rural,Fine no high winds,46 - 55,Female,46 - 55_Female,9
14305,201691NK01397,Slight,2016-05-13,Friday,Daylight,1,0,0,Northern,Dry,Single carriageway,None,60,18:20:00,Rural,Fine no high winds,56 - 65,Female,56 - 65_Female,9
14306,201691NK01547,Slight,2016-05-28,Saturday,Daylight,1,0,1,Northern,Dry,Single carriageway,None,30,13:00:00,Rural,Fine no high winds,66 - 75,Male,66 - 75_Male,9
14307,201691NK03831,Slight,2016-12-14,Wednesday,Darkness - lights lit,1,0,0,Northern,Wet or damp,Dual carriageway,None,30,18:55:00,Rural,Raining no high winds,46 - 55,Male,46 - 55_Male,9
14308,201691NL00296,Slight,2016-01-18,Monday,Darkness - lights lit,1,0,4,Northern,Wet or damp,Single carriageway,None,30,18:30:00,Rural,Fine no high winds,36 - 45,Male,36 - 45_Male,9
14309,201691NL01114,Serious,2016-03-14,Monday,Daylight,1,0,0,Northern,Dry,Single carriageway,None,30,17:30:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
14313,201691NN06079,Slight,2016-03-11,Friday,Daylight,1,0,4,Northern,Dry,Single carriageway,None,30,09:20:00,Rural,Fine no high winds,36 - 45,Female,36 - 45_Female,9
